#KEY	Clip_wcdRFP_II_2	Clip_wcdRFP_III_2	Clip_bamGFP_I_2	Clip_bamGFP_II_2	Clip_bamGFP_III_2
CR45455	0	4	11	0	9
CR45456	0	0	0	0	0
CR45457	0	0	0	0	0
CR45459	0	5	6	0	0
CR45460	12	3	16	15	17
CR45461	10	3	0	0	0
CR45462	0	0	0	0	0
CR45463	17	6	0	8	26
CR45464	1	2	0	0	0
CR45465	0	1	0	0	0
CR45466	38	25	5	20	17
CR45467	50	33	55	40	60
CR45468	1	2	0	0	2
CR45469	1	0	0	0	0
CR45471	6	0	3	2	4
CR45472	3	2	0	0	7
CR45473	107	97	32	37	70
CR45474	21	9	0	2	2
CR45475	3	5	0	0	0
CR45476	0	0	0	0	0
CR45478	1	4	0	0	1
CR45479	131	106	33	55	59
CR45480	5	6	0	13	2
CR45481	285	250	53	134	117
CR45482	0	0	0	0	0
CR45483	5	9	0	0	0
CR45484	9	21	0	16	12
CR45485	108	75	10	40	34
CR45500	4	4	0	1	0
CR45501	15	2	12	6	0
CR45502	3	1	0	0	2
CR45503	0	0	0	0	0
CR45504	0	0	0	0	0
CR45505	0	0	0	0	0
CR45506	0	0	3	0	0
CR45507	0	0	0	0	12
CR45508	0	0	0	0	0
CR45509	0	0	0	0	0
CR45510	0	0	0	0	0
CR45511	0	2	0	0	0
CR45512	0	0	0	0	0
CR45513	0	0	0	0	0
CR45514	2	3	0	0	0
CR45515	0	0	0	0	0
CR45516	7	9	0	0	0
CR45517	319	328	85	90	182
CR45518	8	1	0	0	0
CR45519	0	0	0	0	0
CR45520	1	15	0	0	0
CR45521	0	0	0	0	0
CR45522	5	0	0	0	0
CR45523	11	7	0	4	0
CR45524	1	7	0	0	0
CR45525	12	20	0	4	20
CR45526	0	0	0	0	0
CR45527	0	0	0	0	0
CR45528	12	9	3	5	10
CR45529	0	0	0	0	0
CR45530	34	11	15	4	14
CR45531	26	15	3	6	14
CR45532	0	1	0	0	0
CR45533	0	0	0	0	0
CR45534	0	0	0	0	0
CR45535	0	0	0	0	0
CR45536	12	2	15	5	2
CR45537	0	0	0	0	0
CR45538	0	1	0	0	0
CR45539	2	6	0	13	0
CR45540	4	5	0	0	0
CR45541	10	0	0	0	2
CR45542	9	1	0	0	0
CR45543	79	100	13	7	26
CR45547	1	1	0	0	0
CR45549	27	14	15	8	9
CR45550	0	0	0	0	0
CR45551	6	11	3	16	1
CR45552	1	6	4	0	0
CR45553	0	3	0	0	2
CR45554	0	0	0	0	0
CR45555	6	0	0	0	0
CR45556	3	4	0	0	0
CR45557	86	53	0	0	6
CR45558	6	2	0	5	0
CR45559	0	0	0	0	0
CR45560	4	2	0	0	5
CR45561	0	0	0	0	0
CR45562	0	0	0	0	0
CR45563	0	0	0	0	0
CR45564	43	22	0	6	13
CR45565	0	0	0	0	2
CR45566	29	12	0	3	25
CR45567	4	2	0	0	0
CR45568	0	0	0	0	0
CR45569	0	2	0	0	0
CR45570	12	6	0	0	4
CR45571	0	0	0	0	0
CR45572	0	4	0	0	0
CR45573	24	25	4	23	12
CR45574	0	0	0	0	0
CR45575	0	0	0	0	0
CR45576	0	0	0	0	0
CR45577	894	780	6	17	284
CR45578	6	1	0	0	0
CR45579	0	0	0	0	0
CR45580	0	0	0	0	0
CR45581	0	0	0	0	0
CR45582	2	1	0	0	0
CR45583	0	0	0	0	0
CR45584	0	0	0	0	0
CR45585	11	39	0	17	39
CR45586	0	0	0	0	0
CR45587	3	9	0	17	6
CR45588	14	11	0	0	0
CR45589	0	0	0	0	0
CR45590	0	0	0	0	2
CR45591	7	0	0	0	0
CR45592	0	0	0	0	0
CR45593	0	0	0	0	0
CR45594	6	6	10	0	1
CR45595	12	9	0	0	10
CR45596	7	11	8	3	5
CR45597	2	3	0	0	3
CR45598	0	0	0	0	0
CR45599	0	0	0	0	0
CR45600	956	1000	9	236	522
CR45601	463	98	1462	1075	800
CR45602	0	0	0	0	0
CR45604	7	7	6	1	1
CR45605	1	0	0	2	5
CR45606	1	0	0	0	0
CR45607	0	6	0	4	0
CR45608	0	1	0	0	0
CR45609	4	0	0	1	0
CR45610	0	0	0	0	0
CR45611	1	0	0	0	8
CR45612	0	1	0	0	0
CR45613	0	0	0	0	0
CR45614	0	0	0	0	0
CR45615	2	2	0	0	10
CR45616	3	4	7	3	3
CR45617	5	0	0	2	0
CR45618	14	12	0	8	5
CR45619	0	0	0	0	0
CR45620	23	14	0	7	2
CR45621	1	3	0	0	0
CR45622	0	0	0	0	0
CR45623	2	3	0	5	0
CR45624	0	1	7	0	3
CR45625	1	4	0	0	0
CR45626	0	0	0	0	0
CR45627	0	0	0	0	0
CR45628	0	0	0	0	0
CR45629	5	4	12	0	4
CR45630	0	0	0	0	0
CR45631	98	28	10	0	30
CR45632	8	2	0	0	2
CR45633	0	0	0	0	0
CR45634	0	0	0	0	0
CR45635	9	11	0	10	12
CR45636	0	15	0	4	3
CR45637	4	0	0	1	0
CR45638	0	0	0	1	5
CR45639	4	0	0	0	0
CR45640	8	2	26	11	3
CR45641	0	1	0	0	2
CR45642	0	0	0	0	1
CR45643	3	0	0	0	0
CR45644	0	5	0	0	0
CR45645	16	6	0	7	0
CR45646	7	6	40	15	19
CR45647	31	19	5	12	17
CR45648	0	0	0	0	0
CR45649	0	0	0	0	0
CR45650	11	12	7	5	4
CR45651	1	0	0	0	0
CR45652	0	0	0	0	0
CR45653	0	0	0	0	0
CR45654	0	0	0	0	0
CR45655	0	0	0	0	0
CR45656	6	5	0	0	0
CR45657	0	0	0	0	0
CR45658	0	0	0	0	0
CR45659	5	2	0	0	4
CR45660	0	3	0	0	0
CR45661	2	0	0	0	0
CR45662	0	0	0	0	1
CR45663	0	0	0	0	0
CR45664	0	0	0	0	0
CR45665	74	59	1	8	29
CR45666	142	144	11	13	40
CR45667	116	84	11	25	11
CR45668	64	33	17	51	10
CR45669	0	0	0	0	0
CR45670	18	19	0	2	6
CR45671	0	0	0	0	0
CR45672	0	0	0	0	0
CR45673	0	3	0	0	3
CR45674	0	0	0	0	0
CR45675	1	0	0	0	0
CR45677	50	45	16	14	27
CR45678	29	36	0	12	13
CR45679	0	0	0	0	0
CR45680	0	0	4	0	0
CR45681	75	71	4	15	49
CR45682	89	111	4	5	33
CR45683	17	7	2	11	7
CR45684	0	0	0	0	0
CR45685	0	0	0	0	0
CR45686	1	3	0	0	2
CR45687	3	7	4	0	9
CR45688	0	2	0	0	0
CR45689	0	0	0	0	0
CR45692	1	0	0	0	0
CR45693	0	3	2	0	3
CR45694	0	0	0	0	0
CR45695	0	0	0	0	0
CR45696	0	0	0	6	0
CR45697	0	0	0	0	0
CR45698	0	0	0	0	0
CR45699	7	2	0	1	3
CR45700	0	0	0	0	0
CR45701	0	0	0	0	0
CR45702	0	0	0	0	0
CR45703	0	0	0	0	0
CR45704	0	0	0	0	0
CR45705	0	0	0	0	0
CR45706	0	0	0	0	0
CR45707	0	0	0	0	0
CR45708	0	1	0	0	0
CR45709	0	1	0	0	0
CR45710	1	1	7	0	3
CR45711	0	0	0	0	0
CR45712	5	7	0	0	5
CR45713	16	15	5	5	6
CR45714	14	18	38	11	13
CR45715	23	27	7	10	22
CR45717	0	0	2	0	0
CR45718	0	1	0	0	0
CR45719	0	0	0	0	0
CR45720	0	0	0	0	0
CR45721	0	0	0	0	0
CR45722	33	13	14	21	13
CR45723	2	11	11	0	4
CR45724	0	0	0	0	0
CR45725	0	0	0	0	0
CR45726	0	0	0	0	0
CR45727	0	0	0	0	0
CR45728	0	0	0	0	0
CR45729	0	0	0	0	0
CR45730	4	4	1	18	0
CR45731	0	0	0	0	0
CR45732	0	10	0	15	0
CR45733	0	0	0	0	0
CR45734	0	0	5	0	0
CR45735	5	0	0	11	0
CR45736	0	0	0	0	0
CR45737	3	0	0	0	0
CR45738	1	1	0	0	0
CR45739	0	0	0	0	0
CR45740	5	2	7	18	0
CR45741	0	0	0	0	0
CR45742	0	0	0	0	0
CR45743	0	0	0	0	0
CR45744	3	16	0	0	11
CR45745	4	0	0	0	0
CR45746	2	4	0	0	0
CR45747	0	0	0	0	0
CR45748	0	0	0	0	0
CR45749	0	1	0	0	0
CR45750	0	0	0	0	0
CR45751	0	0	0	0	0
CR45752	4	0	0	0	0
CR45753	1	5	0	0	0
CR45754	0	1	0	6	2
CR45755	0	0	0	0	6
CR45756	72	116	1	21	89
CR45757	0	1	7	12	2
CR45758	29	38	2	0	3
CR45759	0	0	0	0	0
CR45761	0	0	0	0	0
CR45762	0	0	0	0	0
CR45778	17	24	8	12	11
CR45788	2	7	4	0	0
CR45789	39	41	13	19	35
CR45790	2	1	0	0	0
CR45791	28	18	1	0	21
CR45792	0	0	0	0	0
CR45793	18	25	7	17	37
CR45797	4	4	8	0	7
CR45798	2	0	0	0	0
CR45800	1	3	0	8	0
CR45801	0	0	0	0	0
CR45802	0	2	0	0	0
CR45803	0	4	0	0	3
CR45804	15	2	6	10	8
CR45805	42	28	19	17	13
CR45806	7	16	5	10	11
CR45807	58	41	32	27	44
CR45808	116	133	48	92	77
CR45809	67	40	10	10	9
CR45810	1	9	0	1	16
CR45811	24	29	0	5	23
CR45812	2	0	0	0	1
CR45813	13	8	0	4	8
CR45814	8	1	0	8	0
CR45815	61	61	0	14	37
CR45818	2	0	2	0	0
CR45819	1	2	0	0	0
CR45820	5	8	0	0	3
CR45821	0	0	0	0	0
CR45822	1	1	0	4	0
CR45823	0	0	0	0	0
CR45824	0	0	0	0	0
CR45825	0	0	0	0	0
CR45826	0	0	0	0	0
CR45827	1	0	0	0	0
CR45828	76	59	34	34	33
CR45829	0	0	26	6	19
CR45830	0	0	0	0	0
CR45831	50	63	17	7	44
CR45832	0	0	0	0	0
CR45833	10	15	6	0	7
CR45834	0	0	0	0	0
CR45835	18	24	12	18	34
CR45865	7	15	6	17	10
CR45866	2	13	0	0	4
CR45867	2	7	4	6	5
CR45868	8	2	0	3	0
CR45869	17	4	0	6	4
CR45870	11	24	2	15	2
CR45871	0	0	0	0	0
CR45872	0	0	0	0	0
CR45873	75	51	4	13	42
CR45874	18	13	10	11	16
CR45875	7	13	0	0	0
CR45876	2	0	7	0	0
CR45877	0	0	0	4	2
CR45878	5	0	0	10	0
CR45879	0	0	0	0	0
CR45880	2	0	0	0	0
CR45881	7	5	0	0	0
CR45882	1	0	0	0	0
CR45883	0	0	0	0	3
CR45884	0	0	0	0	0
CR45885	18	13	3	7	14
CR45886	1	1	0	0	0
CR45887	0	0	0	0	0
CR45888	0	0	0	0	0
CR45889	14	33	16	0	7
CR45890	0	0	0	0	0
CR45891	40	31	10	38	11
CR45892	6	13	8	18	7
CR45893	0	0	0	0	0
CR45894	12	16	0	6	11
CR45895	17	39	15	16	28
CR45896	5	8	1	18	2
CR45897	37	21	6	63	16
CR45898	14	6	7	0	3
CR45899	0	0	0	0	0
CR45900	0	0	0	0	0
CR45901	5	5	0	0	4
CR45902	0	0	0	0	3
CR45903	0	0	0	0	0
CR45904	2	0	0	21	0
CR45905	5	1	0	11	1
CR45906	1	1	0	0	0
CR45907	27	18	22	12	33
CR45908	62	44	36	41	24
CR45909	0	0	0	0	0
CR45910	3	0	0	0	0
CR45911	7	2	0	8	0
CR45912	6	8	0	8	8
CR45913	0	0	0	0	0
CR45914	0	1	0	0	0
CR45915	0	0	0	0	0
CR45916	5	1	0	0	0
CR45917	0	0	0	0	0
CR45918	0	0	0	0	0
CR45919	0	0	0	0	0
CR45920	9	1	0	0	0
CR45921	11	14	4	24	44
CR45922	14	18	0	4	1
CR45923	290	231	85	48	109
CR45924	30	19	27	4	29
CR45925	90	92	0	0	5
CR45926	34	9	22	10	9
CR45927	2	3	0	0	0
CR45928	20	11	5	2	3
CR45929	9	9	0	2	0
CR45935	0	0	0	0	0
CR45936	0	0	0	0	0
CR45937	27	16	0	0	2
CR45938	89	134	113	158	63
CR45939	24	32	38	43	27
CR45940	43	68	13	51	36
CR45941	7	15	3	0	0
CR45942	0	0	0	0	0
CR45943	14	23	0	3	27
CR45944	0	0	0	0	0
CR45945	1	0	0	0	0
CR45949	442	419	46	48	212
CR45950	0	0	0	0	0
CR45951	1	7	0	29	4
CR45952	7	7	0	0	5
CR45953	103	123	40	152	69
CR45954	67	40	12	35	30
CR45955	2	2	0	0	0
CR45956	0	0	0	0	0
CR45957	0	0	0	0	0
CR45958	0	0	0	0	0
CR45959	0	0	0	0	0
CR45960	0	0	0	0	0
CR45961	1	3	0	1	0
CR45962	55	49	13	7	45
CR45963	0	0	0	0	0
CR45964	2	0	0	0	0
CR45965	12	15	0	0	18
CR45966	0	5	0	0	4
CR45967	0	0	0	0	0
CR45968	23	22	3	32	18
CR45969	15	19	14	31	23
CR45970	5	5	0	0	8
CR45971	0	0	0	0	0
CR45972	0	0	0	0	0
CR45973	58	69	7	8	78
CR45974	0	0	0	0	0
CR45975	0	0	0	0	0
CR45976	0	0	0	0	0
CR45977	0	0	3	0	2
CR45978	0	0	0	0	0
CR45979	67	77	4	61	25
CR45980	0	0	0	0	0
CR45981	3	1	0	0	0
CR45982	1	2	0	5	0
CR45983	3	2	24	14	6
CR45984	5	7	14	45	22
CR45985	18	7	2	0	3
CR45991	0	0	0	0	0
CR45993	0	0	0	0	0
CR45994	53	87	4	51	34
CR45995	0	0	0	0	0
CR45996	0	0	0	0	0
CR45997	1	0	0	0	2
CR45998	3	2	0	8	4
CR45999	308	349	39	45	284
CR46000	0	0	0	0	0
CR46001	0	0	0	0	0
CR46002	1	4	0	0	0
CR46003	13	32	0	78	45
CR46004	0	1	0	0	0
CR46005	46	33	0	0	0
CR46006	211	302	124	59	163
CR46007	4	0	0	0	3
CR46008	0	0	0	0	0
CR46009	0	2	0	0	0
CR46010	0	0	0	0	0
CR46011	3	0	0	0	0
CR46012	0	0	0	0	0
CR46013	0	0	0	0	0
CR46014	0	0	0	0	0
CR46015	21	7	10	6	19
CR46016	2	2	0	0	0
CR46017	6	0	0	0	0
CR46018	0	0	0	0	0
CR46019	0	0	0	0	0
CR46020	0	0	0	0	0
CR46021	0	0	0	0	0
CR46022	0	0	0	0	0
CR46023	7	2	0	0	2
CR46024	49	64	11	34	43
CR46028	0	0	0	0	0
CR46029	38	39	12	22	20
CR46030	0	0	0	0	0
CR46031	0	4	7	0	4
CR46032	47	92	59	80	79
CR46033	6	0	0	0	0
CR46034	0	0	0	0	0
CR46035	52	103	25	23	53
CR46036	31	41	18	13	33
CR46038	7	10	0	0	3
CR46039	3	1	0	13	6
CR46040	16	4	1	5	4
CR46041	2	1	0	0	0
CR46042	2	7	0	1	7
CR46043	0	0	0	0	0
CR46044	5	7	10	8	2
CR46045	2	5	0	0	0
CR46046	0	0	0	10	0
CR46047	0	0	0	0	0
CR46048	1	1	4	0	1
CR46049	0	0	0	0	0
CR46050	0	1	0	0	0
CR46052	0	0	0	0	0
CR46053	0	0	0	0	0
CR46054	0	0	0	0	6
CR46055	8	14	10	1	10
CR46056	0	0	0	0	0
CR46057	0	0	0	0	0
CR46058	2	3	0	0	13
CR46060	5	13	17	12	16
CR46061	215	336	13	72	157
CR46062	24	66	3	24	25
CR46063	0	1	0	0	0
CR46064	178	192	76	62	149
CR46065	0	0	0	0	0
CR46066	18	7	0	0	0
CR46067	9	1	0	0	0
CR46068	2	2	0	0	0
CR46069	0	8	0	0	0
CR46070	5	8	1	0	2
CR46071	6	2	0	0	2
CR46073	23	22	5	15	23
CR46074	5	0	0	0	0
CR46075	13	7	14	33	23
CR46076	0	0	0	0	0
CR46077	0	0	0	0	0
CR46078	0	0	0	0	0
CR46079	4	0	0	0	0
CR46080	0	0	0	0	0
CR46081	2	7	0	2	0
CR46082	7	2	0	0	0
CR46083	34	33	9	43	23
CR46084	0	1	0	0	0
CR46085	15	12	5	0	13
CR46086	15	4	0	0	19
CR46087	0	0	0	0	0
CR46088	0	0	0	0	0
CR46089	332	464	38	14	46
CR46090	23	24	0	6	13
CR46091	6	8	9	0	3
CR46092	0	0	4	0	3
CR46093	74	110	31	21	69
CR46094	18	23	28	8	9
CR46095	5	7	3	13	8
CR46096	0	3	0	0	0
CR46097	40	43	0	6	6
CR46098	2	0	0	7	2
CR46099	3	2	0	0	5
CR46100	0	0	0	0	0
CR46101	0	0	0	1	0
CR46102	33	26	13	0	7
CR46103	0	5	0	0	3
CR46104	20	14	2	10	6
CR46105	0	0	0	3	0
CR46106	0	0	0	0	0
CR46107	10	2	0	0	5
CR46108	0	5	0	0	0
CR46109	15	13	16	14	20
CR46110	3	2	0	1	3
CR46111	8	2	0	1	6
CR46112	40	46	6	44	35
CR46113	3	3	0	6	0
CR46114	1	0	0	0	2
CR46115	0	0	4	0	0
CR46116	0	0	0	0	0
CR46117	0	0	0	0	0
CR46118	11	17	4	17	13
CR46119	55	59	0	26	30
CR46120	0	0	0	0	0
CR46122	5	6	0	0	7
CR46123	3	0	81	0	0
CR46124	0	0	0	0	0
CR46125	1	6	0	6	0
CR46126	1	2	0	0	3
CR46127	15	17	18	22	13
CR46128	23	25	31	12	10
CR46129	7	2	0	0	0
CR46130	0	0	0	0	0
CR46131	0	0	0	0	0
CR46132	0	0	0	0	0
CR46133	7	9	0	0	12
CR46134	9	4	0	9	6
CR46135	121	82	7	35	44
CR46136	4	9	0	0	3
CR46137	6	12	0	0	0
CR46138	1	2	15	19	3
CR46139	39	48	5	3	9
CR46140	41	52	9	15	19
CR46141	0	4	0	0	0
CR46142	2	3	0	0	0
CR46143	3	4	9	0	0
CR46144	25	28	10	9	18
CR46145	0	0	0	0	0
CR46147	22	19	5	0	63
CR46148	52	41	2	25	2
CR46153	0	0	0	0	0
CR46156	0	0	0	0	0
CR46194	1105	1281	319	619	869
CR46195	491	721	17	30	319
CR46196	0	0	0	0	0
CR46197	0	0	0	0	0
CR46198	0	0	0	0	0
CR46199	1	0	0	0	0
CR46200	1	7	0	4	2
CR46202	1	0	0	0	0
CR46203	0	0	0	0	0
CR46204	89	72	14	32	58
CR46205	1	1	0	6	6
CR46206	0	0	0	0	0
CR46207	0	0	0	0	0
CR46208	21	10	0	7	0
CR46209	0	0	0	0	0
CR46210	0	0	0	0	0
CR46211	0	0	0	0	0
CR46212	0	0	0	0	0
CR46213	0	0	0	0	0
CR46214	14	12	0	1	0
CR46215	0	0	0	0	0
CR46216	23	2	0	0	0
CR46217	0	0	0	0	0
CR46218	0	0	0	0	0
CR46219	0	0	0	0	0
CR46220	0	0	0	0	0
CR46221	0	0	0	0	0
CR46224	0	0	0	0	0
CR46225	0	7	0	0	0
CR46226	3	0	0	0	0
CR46227	0	4	3	7	0
CR46228	0	0	0	0	0
CR46229	0	0	0	0	0
CR46230	0	0	0	0	0
CR46231	0	5	0	8	0
CR46233	0	0	0	0	0
CR46234	4	3	0	0	0
CR46235	0	0	0	0	0
CR46236	0	0	0	0	0
CR46237	1	0	0	0	0
CR46238	0	0	0	0	0
CR46239	0	0	0	0	0
CR46240	0	0	0	0	0
CR46241	0	0	0	0	0
CR46242	0	0	0	0	0
CR46243	4	1	0	0	0
CR46245	0	1	0	0	0
CR46246	0	0	0	0	0
CR46247	0	0	0	0	0
CR46248	0	4	0	0	0
CR46249	2	4	12	0	4
CR46250	3	0	0	0	3
CR46251	8	2	0	0	4
CR46252	9	4	0	0	5
CR46253	19	24	0	11	16
CR46254	11	13	14	26	19
CR46255	5	6	0	0	0
CR46256	0	2	4	0	2
CR46257	1	2	0	0	0
CR46258	785	1002	37	145	442
CR46259	0	0	0	0	0
CR46260	0	2	0	0	0
CR46261	0	0	0	0	2
CR46262	3	3	0	0	0
CR46263	15	15	0	0	4
CR46264	0	0	0	0	0
CR46265	0	0	0	0	0
CR46266	0	0	0	0	0
CR46267	0	0	3	0	0
CR46268	248	176	38	99	116
CR46269	1	0	0	0	0
CR46271	17	6	0	3	16
CR46299	0	0	0	0	0
CR46322	11	3	3	16	12
CR9162	8	7	4	5	4
CR9284	0	0	0	8	0
CRAT	720	751	1234	680	896
CREG	4801	5904	415	320	2599
CRG	0	0	0	0	0
CRIF	683	576	367	406	373
CRMP	307	344	262	282	399
CS-2	24	34	5	6	24
CSN1a	0	0	0	0	0
CSN1b	1527	1256	847	539	881
CSN3	1444	1348	736	639	1026
CSN4	1048	871	463	543	795
CSN5	1566	1433	691	798	985
CSN6	845	699	422	378	486
CSN7	1322	1203	749	712	973
CSN8	817	709	270	331	546
CTCF	2033	1893	702	703	1184
CTPsyn	3639	3465	2148	1832	2578
CYLD	1880	1861	696	589	1261
Ca-alpha1D	4	5	4	44	20
Ca-alpha1T	326	262	32	168	89
Ca-beta	406	427	734	950	399
CaBP1	4231	3628	9535	5269	4867
CaMKI	8072	8997	1906	1954	4916
CaMKII	4344	3989	1741	1804	2765
Cad74A	7717	7762	4239	3488	9300
Cad86C	1073	969	1110	838	821
Cad87A	5630	5989	3922	3216	6047
Cad88C	1193	931	2136	1333	1572
Cad89D	23	17	14	15	0
Cad96Ca	15	13	11	5	18
Cad96Cb	22	31	2	7	13
Cad99C	4664	5175	7298	7081	6400
CadN	2647	2795	1112	1397	1633
CadN2	2	1	9	0	0
Cadps	845	854	84	139	300
Caf1-105	1355	1193	376	449	550
Caf1-180	2261	2141	1124	1215	599
Caf1-55	3211	3147	1641	1775	2413
CalpA	2468	2549	1023	871	1353
CalpB	3045	3311	1550	1051	2005
CalpC	451	516	247	239	245
Calr	16587	14832	28681	17140	16801
Cals	7325	6982	4437	2568	4813
Calx	966	856	214	323	360
Cam	17732	18267	8915	8990	8812
Camta	1831	1788	738	1265	1084
CanA-14F	2168	2068	612	551	784
CanA1	6	4	0	0	0
CanB	35	37	0	8	13
CanB2	4308	4204	1559	1545	2639
Cand1	4296	4144	1819	2238	2838
Cap-D2	1312	1042	315	864	958
Cap-D3	894	807	276	397	556
Cap-G	2423	2311	771	1110	1194
Cap-H2	1834	1603	532	2117	1642
Capa	1	0	0	0	0
CapaR	1	0	1	7	4
Caper	2336	2176	1585	1467	1640
Capr	9878	9091	4511	4993	5179
CarT	59	53	20	40	50
Cas	5191	4655	1390	1632	2172
Cat	3105	3357	1365	1335	3802
Catsup	1539	1436	978	1107	1557
Cbl	2889	2760	591	864	1182
Cbp20	537	416	296	243	275
Cbp53E	2	0	0	0	0
Cbp80	3086	2591	1805	1695	1976
Cbs	1269	1439	303	553	578
Cby	4	0	0	0	0
Ccdc56	0	0	0	0	0
Cchl	1966	1990	1218	1050	1200
Ccm3	1797	1669	1253	888	1056
Ccn	6	13	66	4	4
Ccp84Aa	0	0	0	0	0
Ccp84Ab	1	0	0	0	0
Ccp84Ac	0	0	0	0	0
Ccp84Ad	0	0	0	0	1
Ccp84Ae	0	0	0	0	0
Ccp84Af	0	0	0	0	0
Ccp84Ag	0	0	0	0	0
Ccs	478	412	135	210	170
Cct1	3178	3864	2412	2298	2725
Cct2	261	291	159	238	210
Cct5	6656	5823	5431	4562	4560
Cctgamma	7172	6493	3996	3763	4618
Ccz1	2786	3172	949	998	2104
CdGAPr	4150	4059	1136	1669	1839
Cda4	0	3	0	5	6
Cda5	181	422	515	205	502
Cda9	10	6	0	0	11
Cdc16	1066	814	295	417	493
Cdc23	465	504	205	295	238
Cdc27	2022	1796	997	1185	1202
Cdc2rk	395	331	184	175	241
Cdc37	2853	2612	1721	1203	1342
Cdc42	6198	6665	3025	2191	3598
Cdc5	1425	1379	948	669	881
Cdc6	873	722	542	548	502
Cdc7	1683	1626	572	763	802
Cdep	4952	5605	2563	2481	3548
Cdk1	2093	1802	392	829	1170
Cdk12	2918	2980	1582	1632	1669
Cdk2	1397	1270	323	539	707
Cdk4	1203	983	236	714	784
Cdk5	714	734	244	181	333
Cdk5alpha	40	53	37	40	26
Cdk7	797	673	244	343	391
Cdk8	479	410	165	206	214
Cdk9	931	961	457	398	581
Cdlc2	0	0	0	8	0
CdsA	4032	4897	897	695	1772
CecA1	329	369	21	15	99
CecA2	176	195	4	24	61
CecB	52	34	0	14	20
CecC	33	33	0	0	5
Ced-12	1302	1361	602	555	748
Cen	2324	2428	983	428	894
CenB1A	7873	9661	1182	1449	6160
CenG1A	1530	1337	865	1406	1209
Cenp-C	2601	2516	447	1193	1130
Cep135	995	901	138	428	358
Cep89	0	0	0	0	0
Cep97	1017	775	147	364	324
Cerk	3713	3785	954	1024	2564
Cf2	974	1135	213	431	394
Cfp1	952	868	233	252	514
ChAT	0	0	0	0	0
ChLD3	8	3	31	10	15
Chc	26998	28001	14018	11672	17829
Chd1	6438	6560	2644	2924	3143
Chd3	1796	1516	233	617	735
Chd64	13668	14944	10812	5612	9009
CheA29a	9	8	0	0	0
CheA46a	0	0	0	0	0
CheA56a	6	11	0	13	10
CheA75a	0	0	0	10	0
CheA7a	0	0	0	0	0
CheA84a	0	0	0	0	0
CheA86a	3	8	0	2	0
CheA87a	7	18	11	16	21
CheB38a	1	0	0	6	0
CheB38b	0	1	0	0	0
CheB38c	9	7	0	0	2
CheB42a	0	0	0	0	0
CheB42b	46	37	18	37	8
CheB42c	54	37	19	33	31
CheB53a	0	0	0	0	0
CheB53b	0	0	0	0	0
CheB74a	0	4	0	0	4
CheB93a	0	0	0	0	0
CheB93b	0	0	0	0	0
CheB98a	0	4	0	0	0
Chi	912	886	488	475	525
Chmp1	2339	2707	750	630	1685
Chrac-14	611	456	134	222	257
Chrac-16	673	503	231	293	329
Chro	5598	5147	2261	2772	3223
Cht10	152	110	51	17	36
Cht11	458	518	72	76	300
Cht12	66	40	10	23	36
Cht2	1312	1552	564	469	588
Cht4	43	59	40	30	32
Cht5	88	76	74	79	46
Cht6	144	125	211	328	188
Cht7	38	37	19	39	61
Cht8	26	16	13	18	10
Cht9	116	107	66	71	84
Ciao1	933	1055	577	491	717
Cib2	16	10	4	0	6
Cip4	5765	6656	1142	1550	3991
Cirl	23215	24562	7639	8652	13866
Cisd2	2128	1545	1902	977	1250
CkIIalpha	11102	9877	4160	3243	6321
CkIIalpha-i1	243	152	55	71	94
CkIIalpha-i3	521	358	165	229	207
CkIIbeta	5702	5095	2837	2462	3010
CkIIbeta2	0	0	0	7	3
CkIalpha	9737	10623	3917	3261	5579
Cka	3575	3908	1483	2228	2139
Cks30A	1022	839	136	299	341
Cks85A	354	322	144	176	248
ClC-a	731	842	958	454	763
ClC-b	1812	1812	751	575	1029
ClC-c	3169	3436	1749	1555	2039
Clamp	4355	3973	1523	1785	2704
Claspin	3350	2973	3143	3163	1967
Clbn	2796	2522	1496	1340	1302
Clc	2836	2748	3543	1795	2497
Clect27	0	0	1	10	4
Clic	3328	3139	2143	1366	2403
Clk	1338	1254	401	359	763
Clp	319	297	195	185	191
Cnb	921	708	249	601	431
CngA	2	0	0	8	0
CngB	76	155	70	3	71
Cngl	2	2	0	0	0
Cnot4	12406	13059	3435	3664	7668
Cnx14D	0	1	0	4	0
Cnx99A	6623	6431	5649	4341	4908
CoRest	2823	2738	1379	1230	1528
Cog3	804	845	830	501	640
Cog7	772	664	577	469	619
Col4a1	10137	10535	15804	10831	6135
Con	96	111	10	1	22
Cont	7133	8204	3457	2502	5395
Coop	488	482	172	161	276
Coprox	382	376	446	449	259
Coq2	369	345	155	195	199
Corin	302	234	13	38	46
Corp	870	733	82	176	353
Cortactin	3967	4574	1874	1279	1842
Cow	10	11	0	25	19
Cp1	59431	61686	13200	8673	15674
Cp110	516	429	135	324	306
Cp15	35547	34326	4550	27874	61583
Cp16	1480	1192	241	4914	2135
Cp18	4409	5593	733	9030	5521
Cp19	5157	3460	821	16997	9964
Cp190	7333	6826	2495	3073	2868
Cp36	9860	11546	5382	14674	44988
Cp38	15236	17400	4377	19756	55311
Cp7Fa	520	812	463	798	3236
Cp7Fb	1401	1575	6478	2974	12718
Cp7Fc	2825	1790	3455	1623	9399
Cpn	0	0	0	0	0
Cpr	5543	5211	2194	1751	2409
